country_code,country_name,period,unemployment
SK,Slovakia,2024-09,5.3
SK,Slovakia,2024-10,5.3
SK,Slovakia,2024-11,5.2
SK,Slovakia,2024-12,5.2
SK,Slovakia,2025-01,5.2
SK,Slovakia,2025-02,5.2
SK,Slovakia,2025-03,5.3
SK,Slovakia,2025-04,5.4
SK,Slovakia,2025-05,5.4
SK,Slovakia,2025-06,5.5
SK,Slovakia,2025-07,5.5
SK,Slovakia,2025-08,5.4
SK,Slovakia,2025-09,5.5
SK,Slovakia,2025-10,5.5
SK,Slovakia,2025-11,5.6
SK,Slovakia,2025-12,5.6
SK,Slovakia,2026-01,5.6
SK,Slovakia,2026-02,5.6
SK,Slovakia,2026-03,5.6
EU27_2020,EU Average,2000-01,11.2
EU27_2020,EU Average,2000-02,11.1
EU27_2020,EU Average,2000-03,11.1
EU27_2020,EU Average,2000-04,11.1
EU27_2020,EU Average,2000-05,11.0
EU27_2020,EU Average,2000-06,11.0
EU27_2020,EU Average,2000-07,10.9
EU27_2020,EU Average,2000-08,10.9
EU27_2020,EU Average,2000-09,10.8
EU27_2020,EU Average,2000-10,10.7
EU27_2020,EU Average,2000-11,10.7
EU27_2020,EU Average,2000-12,10.6
EU27_2020,EU Average,2001-01,10.5
EU27_2020,EU Average,2001-02,10.5
EU27_2020,EU Average,2001-03,10.5
EU27_2020,EU Average,2001-04,10.5
EU27_2020,EU Average,2001-05,10.5
EU27_2020,EU Average,2001-06,10.5
EU27_2020,EU Average,2001-07,10.5
EU27_2020,EU Average,2001-08,10.5
EU27_2020,EU Average,2001-09,10.5
EU27_2020,EU Average,2001-10,10.5
EU27_2020,EU Average,2001-11,10.5
EU27_2020,EU Average,2001-12,10.6
EU27_2020,EU Average,2002-01,10.6
EU27_2020,EU Average,2002-02,10.6
EU27_2020,EU Average,2002-03,10.6
EU27_2020,EU Average,2002-04,10.7
EU27_2020,EU Average,2002-05,10.7
EU27_2020,EU Average,2002-06,10.7
EU27_2020,EU Average,2002-07,10.8
EU27_2020,EU Average,2002-08,10.8
EU27_2020,EU Average,2002-09,10.8
EU27_2020,EU Average,2002-10,10.7
EU27_2020,EU Average,2002-11,10.7
EU27_2020,EU Average,2002-12,10.7
EU27_2020,EU Average,2003-01,10.9
EU27_2020,EU Average,2003-02,10.9
EU27_2020,EU Average,2003-03,10.9
EU27_2020,EU Average,2003-04,10.9
EU27_2020,EU Average,2003-05,10.9
EU27_2020,EU Average,2003-06,10.9
EU27_2020,EU Average,2003-07,10.9
EU27_2020,EU Average,2003-08,10.9
EU27_2020,EU Average,2003-09,10.9
EU27_2020,EU Average,2003-10,10.9
EU27_2020,EU Average,2003-11,10.9
EU27_2020,EU Average,2003-12,11.0
EU27_2020,EU Average,2004-01,11.2
EU27_2020,EU Average,2004-02,11.1
EU27_2020,EU Average,2004-03,11.2
EU27_2020,EU Average,2004-04,11.1
EU27_2020,EU Average,2004-05,11.1
EU27_2020,EU Average,2004-06,10.9
EU27_2020,EU Average,2004-07,10.9
EU27_2020,EU Average,2004-08,10.9
EU27_2020,EU Average,2004-09,11.0
EU27_2020,EU Average,2004-10,11.0
EU27_2020,EU Average,2004-11,11.0
EU27_2020,EU Average,2004-12,10.9
EU27_2020,EU Average,2005-01,10.7
EU27_2020,EU Average,2005-02,10.8
EU27_2020,EU Average,2005-03,10.7
EU27_2020,EU Average,2005-04,10.8
EU27_2020,EU Average,2005-05,10.7
EU27_2020,EU Average,2005-06,10.8
EU27_2020,EU Average,2005-07,10.7
EU27_2020,EU Average,2005-08,10.6
EU27_2020,EU Average,2005-09,10.6
EU27_2020,EU Average,2005-10,10.6
EU27_2020,EU Average,2005-11,10.5
EU27_2020,EU Average,2005-12,10.4
EU27_2020,EU Average,2006-01,10.3
EU27_2020,EU Average,2006-02,10.2
EU27_2020,EU Average,2006-03,10.1
EU27_2020,EU Average,2006-04,9.9
EU27_2020,EU Average,2006-05,9.8
EU27_2020,EU Average,2006-06,9.7
EU27_2020,EU Average,2006-07,9.6
EU27_2020,EU Average,2006-08,9.6
EU27_2020,EU Average,2006-09,9.5
EU27_2020,EU Average,2006-10,9.3
EU27_2020,EU Average,2006-11,9.2
EU27_2020,EU Average,2006-12,9.1
EU27_2020,EU Average,2007-01,9.0
EU27_2020,EU Average,2007-02,8.9
EU27_2020,EU Average,2007-03,8.7
EU27_2020,EU Average,2007-04,8.6
EU27_2020,EU Average,2007-05,8.5
EU27_2020,EU Average,2007-06,8.4
EU27_2020,EU Average,2007-07,8.4
EU27_2020,EU Average,2007-08,8.3
EU27_2020,EU Average,2007-09,8.2
EU27_2020,EU Average,2007-10,8.2
EU27_2020,EU Average,2007-11,8.1
EU27_2020,EU Average,2007-12,8.1
EU27_2020,EU Average,2008-01,8.0
EU27_2020,EU Average,2008-02,7.9
EU27_2020,EU Average,2008-03,7.8
EU27_2020,EU Average,2008-04,7.9
EU27_2020,EU Average,2008-05,7.9
EU27_2020,EU Average,2008-06,8.0
EU27_2020,EU Average,2008-07,7.9
EU27_2020,EU Average,2008-08,7.9
EU27_2020,EU Average,2008-09,8.0
EU27_2020,EU Average,2008-10,8.0
EU27_2020,EU Average,2008-11,8.2
EU27_2020,EU Average,2008-12,8.4
EU27_2020,EU Average,2009-01,8.8
EU27_2020,EU Average,2009-02,9.0
EU27_2020,EU Average,2009-03,9.2
EU27_2020,EU Average,2009-04,9.3
EU27_2020,EU Average,2009-05,9.4
EU27_2020,EU Average,2009-06,9.4
EU27_2020,EU Average,2009-07,9.5
EU27_2020,EU Average,2009-08,9.6
EU27_2020,EU Average,2009-09,9.7
EU27_2020,EU Average,2009-10,9.8
EU27_2020,EU Average,2009-11,9.8
EU27_2020,EU Average,2009-12,9.9
EU27_2020,EU Average,2010-01,10.1
EU27_2020,EU Average,2010-02,10.2
EU27_2020,EU Average,2010-03,10.2
EU27_2020,EU Average,2010-04,10.3
EU27_2020,EU Average,2010-05,10.3
EU27_2020,EU Average,2010-06,10.2
EU27_2020,EU Average,2010-07,10.2
EU27_2020,EU Average,2010-08,10.1
EU27_2020,EU Average,2010-09,10.2
EU27_2020,EU Average,2010-10,10.3
EU27_2020,EU Average,2010-11,10.2
EU27_2020,EU Average,2010-12,10.2
EU27_2020,EU Average,2011-01,10.2
EU27_2020,EU Average,2011-02,10.2
EU27_2020,EU Average,2011-03,10.1
EU27_2020,EU Average,2011-04,10.1
EU27_2020,EU Average,2011-05,10.1
EU27_2020,EU Average,2011-06,10.2
EU27_2020,EU Average,2011-07,10.3
EU27_2020,EU Average,2011-08,10.3
EU27_2020,EU Average,2011-09,10.4
EU27_2020,EU Average,2011-10,10.5
EU27_2020,EU Average,2011-11,10.6
EU27_2020,EU Average,2011-12,10.7
EU27_2020,EU Average,2012-01,10.7
EU27_2020,EU Average,2012-02,10.9
EU27_2020,EU Average,2012-03,11.0
EU27_2020,EU Average,2012-04,11.0
EU27_2020,EU Average,2012-05,11.1
EU27_2020,EU Average,2012-06,11.2
EU27_2020,EU Average,2012-07,11.3
EU27_2020,EU Average,2012-08,11.3
EU27_2020,EU Average,2012-09,11.4
EU27_2020,EU Average,2012-10,11.5
EU27_2020,EU Average,2012-11,11.6
EU27_2020,EU Average,2012-12,11.6
EU27_2020,EU Average,2013-01,11.8
EU27_2020,EU Average,2013-02,11.8
EU27_2020,EU Average,2013-03,11.8
EU27_2020,EU Average,2013-04,11.9
EU27_2020,EU Average,2013-05,11.8
EU27_2020,EU Average,2013-06,11.7
EU27_2020,EU Average,2013-07,11.6
EU27_2020,EU Average,2013-08,11.6
EU27_2020,EU Average,2013-09,11.7
EU27_2020,EU Average,2013-10,11.7
EU27_2020,EU Average,2013-11,11.7
EU27_2020,EU Average,2013-12,11.6
EU27_2020,EU Average,2014-01,11.6
EU27_2020,EU Average,2014-02,11.4
EU27_2020,EU Average,2014-03,11.4
EU27_2020,EU Average,2014-04,11.2
EU27_2020,EU Average,2014-05,11.2
EU27_2020,EU Average,2014-06,11.2
EU27_2020,EU Average,2014-07,11.2
EU27_2020,EU Average,2014-08,11.1
EU27_2020,EU Average,2014-09,11.1
EU27_2020,EU Average,2014-10,11.0
EU27_2020,EU Average,2014-11,11.1
EU27_2020,EU Average,2014-12,10.8
EU27_2020,EU Average,2015-01,10.8
EU27_2020,EU Average,2015-02,10.7
EU27_2020,EU Average,2015-03,10.7
EU27_2020,EU Average,2015-04,10.6
EU27_2020,EU Average,2015-05,10.5
EU27_2020,EU Average,2015-06,10.4
EU27_2020,EU Average,2015-07,10.2
EU27_2020,EU Average,2015-08,10.1
EU27_2020,EU Average,2015-09,10.1
EU27_2020,EU Average,2015-10,10.1
EU27_2020,EU Average,2015-11,10.0
EU27_2020,EU Average,2015-12,10.0
EU27_2020,EU Average,2016-01,9.8
EU27_2020,EU Average,2016-02,9.8
EU27_2020,EU Average,2016-03,9.7
EU27_2020,EU Average,2016-04,9.7
EU27_2020,EU Average,2016-05,9.6
EU27_2020,EU Average,2016-06,9.6
EU27_2020,EU Average,2016-07,9.5
EU27_2020,EU Average,2016-08,9.5
EU27_2020,EU Average,2016-09,9.4
EU27_2020,EU Average,2016-10,9.3
EU27_2020,EU Average,2016-11,9.2
EU27_2020,EU Average,2016-12,9.1
EU27_2020,EU Average,2017-01,9.1
EU27_2020,EU Average,2017-02,9.0
EU27_2020,EU Average,2017-03,8.9
EU27_2020,EU Average,2017-04,8.7
EU27_2020,EU Average,2017-05,8.7
EU27_2020,EU Average,2017-06,8.5
EU27_2020,EU Average,2017-07,8.5
EU27_2020,EU Average,2017-08,8.5
EU27_2020,EU Average,2017-09,8.4
EU27_2020,EU Average,2017-10,8.3
EU27_2020,EU Average,2017-11,8.2
EU27_2020,EU Average,2017-12,8.2
EU27_2020,EU Average,2018-01,8.2
EU27_2020,EU Average,2018-02,8.0
EU27_2020,EU Average,2018-03,8.0
EU27_2020,EU Average,2018-04,7.9
EU27_2020,EU Average,2018-05,7.7
EU27_2020,EU Average,2018-06,7.7
EU27_2020,EU Average,2018-07,7.5
EU27_2020,EU Average,2018-08,7.5
EU27_2020,EU Average,2018-09,7.5
EU27_2020,EU Average,2018-10,7.5
EU27_2020,EU Average,2018-11,7.5
EU27_2020,EU Average,2018-12,7.5
EU27_2020,EU Average,2019-01,7.5
EU27_2020,EU Average,2019-02,7.4
EU27_2020,EU Average,2019-03,7.3
EU27_2020,EU Average,2019-04,7.3
EU27_2020,EU Average,2019-05,7.1
EU27_2020,EU Average,2019-06,7.0
EU27_2020,EU Average,2019-07,7.1
EU27_2020,EU Average,2019-08,7.0
EU27_2020,EU Average,2019-09,7.0
EU27_2020,EU Average,2019-10,7.0
EU27_2020,EU Average,2019-11,7.1
EU27_2020,EU Average,2019-12,7.0
EU27_2020,EU Average,2020-01,7.1
EU27_2020,EU Average,2020-02,6.9
EU27_2020,EU Average,2020-03,6.7
EU27_2020,EU Average,2020-04,6.9
EU27_2020,EU Average,2020-05,7.3
EU27_2020,EU Average,2020-06,7.7
EU27_2020,EU Average,2020-07,8.1
EU27_2020,EU Average,2020-08,8.2
EU27_2020,EU Average,2020-09,8.1
EU27_2020,EU Average,2020-10,8.0
EU27_2020,EU Average,2020-11,7.8
EU27_2020,EU Average,2020-12,7.8
EU27_2020,EU Average,2021-01,7.8
EU27_2020,EU Average,2021-02,7.9
EU27_2020,EU Average,2021-03,7.9
EU27_2020,EU Average,2021-04,7.9
EU27_2020,EU Average,2021-05,7.8
EU27_2020,EU Average,2021-06,7.6
EU27_2020,EU Average,2021-07,7.3
EU27_2020,EU Average,2021-08,7.2
EU27_2020,EU Average,2021-09,7.0
EU27_2020,EU Average,2021-10,6.9
EU27_2020,EU Average,2021-11,6.8
EU27_2020,EU Average,2021-12,6.7
EU27_2020,EU Average,2022-01,6.7
EU27_2020,EU Average,2022-02,6.6
EU27_2020,EU Average,2022-03,6.6
EU27_2020,EU Average,2022-04,6.6
EU27_2020,EU Average,2022-05,6.6
EU27_2020,EU Average,2022-06,6.6
EU27_2020,EU Average,2022-07,6.5
EU27_2020,EU Average,2022-08,6.5
EU27_2020,EU Average,2022-09,6.4
EU27_2020,EU Average,2022-10,6.5
EU27_2020,EU Average,2022-11,6.5
EU27_2020,EU Average,2022-12,6.5
EU27_2020,EU Average,2023-01,6.4
EU27_2020,EU Average,2023-02,6.4
EU27_2020,EU Average,2023-03,6.3
EU27_2020,EU Average,2023-04,6.3
EU27_2020,EU Average,2023-05,6.3
EU27_2020,EU Average,2023-06,6.3
EU27_2020,EU Average,2023-07,6.4
EU27_2020,EU Average,2023-08,6.4
EU27_2020,EU Average,2023-09,6.4
EU27_2020,EU Average,2023-10,6.5
EU27_2020,EU Average,2023-11,6.4
EU27_2020,EU Average,2023-12,6.4
EU27_2020,EU Average,2024-01,6.4
EU27_2020,EU Average,2024-02,6.3
EU27_2020,EU Average,2024-03,6.3
EU27_2020,EU Average,2024-04,6.3
EU27_2020,EU Average,2024-05,6.3
EU27_2020,EU Average,2024-06,6.2
EU27_2020,EU Average,2024-07,6.1
EU27_2020,EU Average,2024-08,6.1
EU27_2020,EU Average,2024-09,6.1
EU27_2020,EU Average,2024-10,6.1
EU27_2020,EU Average,2024-11,6.1
EU27_2020,EU Average,2024-12,6.1
EU27_2020,EU Average,2025-01,6.2
EU27_2020,EU Average,2025-02,6.2
EU27_2020,EU Average,2025-03,6.2
EU27_2020,EU Average,2025-04,6.1
EU27_2020,EU Average,2025-05,6.2
EU27_2020,EU Average,2025-06,6.2
EU27_2020,EU Average,2025-07,6.2
EU27_2020,EU Average,2025-08,6.2
EU27_2020,EU Average,2025-09,6.2
EU27_2020,EU Average,2025-10,6.2
EU27_2020,EU Average,2025-11,6.1
EU27_2020,EU Average,2025-12,6.1
EU27_2020,EU Average,2026-01,6.1
EU27_2020,EU Average,2026-02,6.2
EU27_2020,EU Average,2026-03,6.2
EU27_2020,EU Average,2000-01,8.6
EU27_2020,EU Average,2000-02,8.6
EU27_2020,EU Average,2000-03,8.5
EU27_2020,EU Average,2000-04,8.5
EU27_2020,EU Average,2000-05,8.4
EU27_2020,EU Average,2000-06,8.4
EU27_2020,EU Average,2000-07,8.4
EU27_2020,EU Average,2000-08,8.3
EU27_2020,EU Average,2000-09,8.3
EU27_2020,EU Average,2000-10,8.3
EU27_2020,EU Average,2000-11,8.3
EU27_2020,EU Average,2000-12,8.2
EU27_2020,EU Average,2001-01,8.3
EU27_2020,EU Average,2001-02,8.3
EU27_2020,EU Average,2001-03,8.3
EU27_2020,EU Average,2001-04,8.3
EU27_2020,EU Average,2001-05,8.4
EU27_2020,EU Average,2001-06,8.3
EU27_2020,EU Average,2001-07,8.3
EU27_2020,EU Average,2001-08,8.4
EU27_2020,EU Average,2001-09,8.4
EU27_2020,EU Average,2001-10,8.5
EU27_2020,EU Average,2001-11,8.6
EU27_2020,EU Average,2001-12,8.6
EU27_2020,EU Average,2002-01,8.6
EU27_2020,EU Average,2002-02,8.7
EU27_2020,EU Average,2002-03,8.6
EU27_2020,EU Average,2002-04,8.7
EU27_2020,EU Average,2002-05,8.7
EU27_2020,EU Average,2002-06,8.8
EU27_2020,EU Average,2002-07,8.9
EU27_2020,EU Average,2002-08,8.9
EU27_2020,EU Average,2002-09,9.0
EU27_2020,EU Average,2002-10,9.0
EU27_2020,EU Average,2002-11,9.0
EU27_2020,EU Average,2002-12,9.0
EU27_2020,EU Average,2003-01,8.9
EU27_2020,EU Average,2003-02,8.9
EU27_2020,EU Average,2003-03,9.0
EU27_2020,EU Average,2003-04,9.0
EU27_2020,EU Average,2003-05,9.0
EU27_2020,EU Average,2003-06,9.1
EU27_2020,EU Average,2003-07,9.1
EU27_2020,EU Average,2003-08,9.0
EU27_2020,EU Average,2003-09,9.1
EU27_2020,EU Average,2003-10,9.1
EU27_2020,EU Average,2003-11,9.1
EU27_2020,EU Average,2003-12,9.2
EU27_2020,EU Average,2004-01,9.2
EU27_2020,EU Average,2004-02,9.2
EU27_2020,EU Average,2004-03,9.2
EU27_2020,EU Average,2004-04,9.2
EU27_2020,EU Average,2004-05,9.2
EU27_2020,EU Average,2004-06,9.2
EU27_2020,EU Average,2004-07,9.2
EU27_2020,EU Average,2004-08,9.2
EU27_2020,EU Average,2004-09,9.2
EU27_2020,EU Average,2004-10,9.2
EU27_2020,EU Average,2004-11,9.2
EU27_2020,EU Average,2004-12,9.1
EU27_2020,EU Average,2005-01,9.1
EU27_2020,EU Average,2005-02,9.0
EU27_2020,EU Average,2005-03,9.1
EU27_2020,EU Average,2005-04,9.1
EU27_2020,EU Average,2005-05,9.1
EU27_2020,EU Average,2005-06,9.0
EU27_2020,EU Average,2005-07,8.9
EU27_2020,EU Average,2005-08,8.9
EU27_2020,EU Average,2005-09,8.8
EU27_2020,EU Average,2005-10,8.8
EU27_2020,EU Average,2005-11,8.7
EU27_2020,EU Average,2005-12,8.6
EU27_2020,EU Average,2006-01,8.4
EU27_2020,EU Average,2006-02,8.4
EU27_2020,EU Average,2006-03,8.3
EU27_2020,EU Average,2006-04,8.2
EU27_2020,EU Average,2006-05,8.1
EU27_2020,EU Average,2006-06,8.0
EU27_2020,EU Average,2006-07,7.9
EU27_2020,EU Average,2006-08,7.8
EU27_2020,EU Average,2006-09,7.8
EU27_2020,EU Average,2006-10,7.7
EU27_2020,EU Average,2006-11,7.6
EU27_2020,EU Average,2006-12,7.5
EU27_2020,EU Average,2007-01,7.2
EU27_2020,EU Average,2007-02,7.1
EU27_2020,EU Average,2007-03,7.0
EU27_2020,EU Average,2007-04,6.9
EU27_2020,EU Average,2007-05,6.9
EU27_2020,EU Average,2007-06,6.8
EU27_2020,EU Average,2007-07,6.9
EU27_2020,EU Average,2007-08,6.9
EU27_2020,EU Average,2007-09,6.8
EU27_2020,EU Average,2007-10,6.7
EU27_2020,EU Average,2007-11,6.6
EU27_2020,EU Average,2007-12,6.6
EU27_2020,EU Average,2008-01,6.5
EU27_2020,EU Average,2008-02,6.5
EU27_2020,EU Average,2008-03,6.5
EU27_2020,EU Average,2008-04,6.5
EU27_2020,EU Average,2008-05,6.6
EU27_2020,EU Average,2008-06,6.7
EU27_2020,EU Average,2008-07,6.7
EU27_2020,EU Average,2008-08,6.7
EU27_2020,EU Average,2008-09,6.8
EU27_2020,EU Average,2008-10,7.0
EU27_2020,EU Average,2008-11,7.2
EU27_2020,EU Average,2008-12,7.5
EU27_2020,EU Average,2009-01,8.1
EU27_2020,EU Average,2009-02,8.4
EU27_2020,EU Average,2009-03,8.8
EU27_2020,EU Average,2009-04,9.0
EU27_2020,EU Average,2009-05,9.1
EU27_2020,EU Average,2009-06,9.3
EU27_2020,EU Average,2009-07,9.4
EU27_2020,EU Average,2009-08,9.5
EU27_2020,EU Average,2009-09,9.7
EU27_2020,EU Average,2009-10,9.7
EU27_2020,EU Average,2009-11,9.9
EU27_2020,EU Average,2009-12,9.9
EU27_2020,EU Average,2010-01,10.1
EU27_2020,EU Average,2010-02,10.1
EU27_2020,EU Average,2010-03,10.1
EU27_2020,EU Average,2010-04,10.1
EU27_2020,EU Average,2010-05,10.1
EU27_2020,EU Average,2010-06,10.0
EU27_2020,EU Average,2010-07,9.9
EU27_2020,EU Average,2010-08,10.0
EU27_2020,EU Average,2010-09,9.9
EU27_2020,EU Average,2010-10,9.9
EU27_2020,EU Average,2010-11,9.8
EU27_2020,EU Average,2010-12,9.8
EU27_2020,EU Average,2011-01,9.7
EU27_2020,EU Average,2011-02,9.7
EU27_2020,EU Average,2011-03,9.7
EU27_2020,EU Average,2011-04,9.7
EU27_2020,EU Average,2011-05,9.8
EU27_2020,EU Average,2011-06,9.7
EU27_2020,EU Average,2011-07,9.8
EU27_2020,EU Average,2011-08,9.9
EU27_2020,EU Average,2011-09,10.0
EU27_2020,EU Average,2011-10,10.2
EU27_2020,EU Average,2011-11,10.3
EU27_2020,EU Average,2011-12,10.4
EU27_2020,EU Average,2012-01,10.5
EU27_2020,EU Average,2012-02,10.5
EU27_2020,EU Average,2012-03,10.7
EU27_2020,EU Average,2012-04,10.8
EU27_2020,EU Average,2012-05,10.9
EU27_2020,EU Average,2012-06,10.9
EU27_2020,EU Average,2012-07,11.0
EU27_2020,EU Average,2012-08,11.0
EU27_2020,EU Average,2012-09,11.1
EU27_2020,EU Average,2012-10,11.2
EU27_2020,EU Average,2012-11,11.3
EU27_2020,EU Average,2012-12,11.4
EU27_2020,EU Average,2013-01,11.6
EU27_2020,EU Average,2013-02,11.6
EU27_2020,EU Average,2013-03,11.6
EU27_2020,EU Average,2013-04,11.6
EU27_2020,EU Average,2013-05,11.5
EU27_2020,EU Average,2013-06,11.5
EU27_2020,EU Average,2013-07,11.5
EU27_2020,EU Average,2013-08,11.4
EU27_2020,EU Average,2013-09,11.4
EU27_2020,EU Average,2013-10,11.3
EU27_2020,EU Average,2013-11,11.3
EU27_2020,EU Average,2013-12,11.3
EU27_2020,EU Average,2014-01,11.3
EU27_2020,EU Average,2014-02,11.3
EU27_2020,EU Average,2014-03,11.2
EU27_2020,EU Average,2014-04,11.1
EU27_2020,EU Average,2014-05,10.9
EU27_2020,EU Average,2014-06,10.7
EU27_2020,EU Average,2014-07,10.7
EU27_2020,EU Average,2014-08,10.6
EU27_2020,EU Average,2014-09,10.6
EU27_2020,EU Average,2014-10,10.7
EU27_2020,EU Average,2014-11,10.7
EU27_2020,EU Average,2014-12,10.6
EU27_2020,EU Average,2015-01,10.5
EU27_2020,EU Average,2015-02,10.5
EU27_2020,EU Average,2015-03,10.5
EU27_2020,EU Average,2015-04,10.3
EU27_2020,EU Average,2015-05,10.2
EU27_2020,EU Average,2015-06,10.1
EU27_2020,EU Average,2015-07,9.9
EU27_2020,EU Average,2015-08,9.8
EU27_2020,EU Average,2015-09,9.8
EU27_2020,EU Average,2015-10,9.7
EU27_2020,EU Average,2015-11,9.6
EU27_2020,EU Average,2015-12,9.6
EU27_2020,EU Average,2016-01,9.5
EU27_2020,EU Average,2016-02,9.4
EU27_2020,EU Average,2016-03,9.3
EU27_2020,EU Average,2016-04,9.2
EU27_2020,EU Average,2016-05,9.1
EU27_2020,EU Average,2016-06,9.1
EU27_2020,EU Average,2016-07,9.0
EU27_2020,EU Average,2016-08,8.8
EU27_2020,EU Average,2016-09,8.8
EU27_2020,EU Average,2016-10,8.8
EU27_2020,EU Average,2016-11,8.8
EU27_2020,EU Average,2016-12,8.6
EU27_2020,EU Average,2017-01,8.5
EU27_2020,EU Average,2017-02,8.4
EU27_2020,EU Average,2017-03,8.3
EU27_2020,EU Average,2017-04,8.2
EU27_2020,EU Average,2017-05,8.2
EU27_2020,EU Average,2017-06,8.0
EU27_2020,EU Average,2017-07,8.0
EU27_2020,EU Average,2017-08,7.9
EU27_2020,EU Average,2017-09,7.8
EU27_2020,EU Average,2017-10,7.7
EU27_2020,EU Average,2017-11,7.6
EU27_2020,EU Average,2017-12,7.6
EU27_2020,EU Average,2018-01,7.5
EU27_2020,EU Average,2018-02,7.4
EU27_2020,EU Average,2018-03,7.3
EU27_2020,EU Average,2018-04,7.3
EU27_2020,EU Average,2018-05,7.2
EU27_2020,EU Average,2018-06,7.1
EU27_2020,EU Average,2018-07,7.1
EU27_2020,EU Average,2018-08,7.0
EU27_2020,EU Average,2018-09,7.0
EU27_2020,EU Average,2018-10,7.0
EU27_2020,EU Average,2018-11,6.8
EU27_2020,EU Average,2018-12,6.7
EU27_2020,EU Average,2019-01,6.7
EU27_2020,EU Average,2019-02,6.7
EU27_2020,EU Average,2019-03,6.6
EU27_2020,EU Average,2019-04,6.6
EU27_2020,EU Average,2019-05,6.5
EU27_2020,EU Average,2019-06,6.5
EU27_2020,EU Average,2019-07,6.4
EU27_2020,EU Average,2019-08,6.4
EU27_2020,EU Average,2019-09,6.4
EU27_2020,EU Average,2019-10,6.4
EU27_2020,EU Average,2019-11,6.4
EU27_2020,EU Average,2019-12,6.4
EU27_2020,EU Average,2020-01,6.3
EU27_2020,EU Average,2020-02,6.3
EU27_2020,EU Average,2020-03,6.3
EU27_2020,EU Average,2020-04,6.7
EU27_2020,EU Average,2020-05,6.8
EU27_2020,EU Average,2020-06,7.2
EU27_2020,EU Average,2020-07,7.5
EU27_2020,EU Average,2020-08,7.5
EU27_2020,EU Average,2020-09,7.4
EU27_2020,EU Average,2020-10,7.3
EU27_2020,EU Average,2020-11,7.1
EU27_2020,EU Average,2020-12,7.1
EU27_2020,EU Average,2021-01,7.3
EU27_2020,EU Average,2021-02,7.3
EU27_2020,EU Average,2021-03,7.2
EU27_2020,EU Average,2021-04,7.2
EU27_2020,EU Average,2021-05,7.0
EU27_2020,EU Average,2021-06,6.8
EU27_2020,EU Average,2021-07,6.6
EU27_2020,EU Average,2021-08,6.6
EU27_2020,EU Average,2021-09,6.5
EU27_2020,EU Average,2021-10,6.4
EU27_2020,EU Average,2021-11,6.3
EU27_2020,EU Average,2021-12,6.2
EU27_2020,EU Average,2022-01,6.1
EU27_2020,EU Average,2022-02,6.0
EU27_2020,EU Average,2022-03,5.9
EU27_2020,EU Average,2022-04,5.9
EU27_2020,EU Average,2022-05,5.9
EU27_2020,EU Average,2022-06,5.9
EU27_2020,EU Average,2022-07,5.8
EU27_2020,EU Average,2022-08,5.8
EU27_2020,EU Average,2022-09,5.9
EU27_2020,EU Average,2022-10,5.9
EU27_2020,EU Average,2022-11,5.9
EU27_2020,EU Average,2022-12,5.9
EU27_2020,EU Average,2023-01,5.8
EU27_2020,EU Average,2023-02,5.8
EU27_2020,EU Average,2023-03,5.8
EU27_2020,EU Average,2023-04,5.8
EU27_2020,EU Average,2023-05,5.7
EU27_2020,EU Average,2023-06,5.7
EU27_2020,EU Average,2023-07,5.8
EU27_2020,EU Average,2023-08,5.8
EU27_2020,EU Average,2023-09,5.8
EU27_2020,EU Average,2023-10,5.9
EU27_2020,EU Average,2023-11,5.8
EU27_2020,EU Average,2023-12,5.8
EU27_2020,EU Average,2024-01,5.9
EU27_2020,EU Average,2024-02,5.8
EU27_2020,EU Average,2024-03,5.7
EU27_2020,EU Average,2024-04,5.7
EU27_2020,EU Average,2024-05,5.7
EU27_2020,EU Average,2024-06,5.8
EU27_2020,EU Average,2024-07,5.8
EU27_2020,EU Average,2024-08,5.8
EU27_2020,EU Average,2024-09,5.7
EU27_2020,EU Average,2024-10,5.6
EU27_2020,EU Average,2024-11,5.6
EU27_2020,EU Average,2024-12,5.7
EU27_2020,EU Average,2025-01,5.8
EU27_2020,EU Average,2025-02,5.7
EU27_2020,EU Average,2025-03,5.8
EU27_2020,EU Average,2025-04,5.8
EU27_2020,EU Average,2025-05,5.8
EU27_2020,EU Average,2025-06,5.9
EU27_2020,EU Average,2025-07,5.8
EU27_2020,EU Average,2025-08,5.8
EU27_2020,EU Average,2025-09,5.8
EU27_2020,EU Average,2025-10,5.9
EU27_2020,EU Average,2025-11,5.9
EU27_2020,EU Average,2025-12,5.8
EU27_2020,EU Average,2026-01,5.7
EU27_2020,EU Average,2026-02,5.8
EU27_2020,EU Average,2026-03,5.7
EU27_2020,EU Average,2000-01,9.7
EU27_2020,EU Average,2000-02,9.7
EU27_2020,EU Average,2000-03,9.7
EU27_2020,EU Average,2000-04,9.6
EU27_2020,EU Average,2000-05,9.6
EU27_2020,EU Average,2000-06,9.5
EU27_2020,EU Average,2000-07,9.5
EU27_2020,EU Average,2000-08,9.4
EU27_2020,EU Average,2000-09,9.4
EU27_2020,EU Average,2000-10,9.3
EU27_2020,EU Average,2000-11,9.3
EU27_2020,EU Average,2000-12,9.3
EU27_2020,EU Average,2001-01,9.3
EU27_2020,EU Average,2001-02,9.2
EU27_2020,EU Average,2001-03,9.2
EU27_2020,EU Average,2001-04,9.3
EU27_2020,EU Average,2001-05,9.3
EU27_2020,EU Average,2001-06,9.3
EU27_2020,EU Average,2001-07,9.3
